run_id,mode,baseline_name,segment_id,segment_name,train.batches,train.train.loss,train.train.ce,train.train.kl,train.lambda_kl,train.teacher_format_constraint,train.grad_norm,train.lr,train.active_adapter,eval.current_score,eval.seen_avg_score,eval.current_task_aware_score,eval.seen_avg_task_aware_score,eval.forgetting,eval.task_aware_forgetting,eval.num_seen_segments,eval.token_f1_mean,eval.lcs_overlap_mean,eval.rouge_l_mean,eval.bleu_mean,eval.slot_error_rate,eval.anytime_score,eval.anytime_task_aware_score,eval.task_aware_score_mean,routing.num_routed,routing.oracle_agreement_rate,routing.decision_confidence_mean,routing.decision_entropy_mean,routing.oracle_margin_mean,hook.active_adapter,active_adapter
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,10,task639_multi_woz_user_utterance_generation,25,3.2728412914276124,2.756875,1.7198875379562377,0.3,True,5.935156500314751,0.00019999999999999998,default,0.0,0.22727272727272727,0.0,0.27272727272727276,0.21000000000000002,0.16999999999999998,11,0.2993419506641808,0.2924661681320793,0.2956266736337016,0.41509247779386543,0.0,0.22727272727272727,0.27272727272727276,0.21428571428571427,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,11,task1360_numer_sense_multiple_choice_qa_generation,25,0.8149054223299026,0.605859375,0.696820137500763,0.3,True,10.313478874949947,0.00019999999999999998,default,0.5,0.35833333333333334,0.5,0.4083333333333334,0.07272727272727272,0.027272727272727268,12,0.40256355424434737,0.39519831767819397,0.4011062862236384,0.48240180872930183,0.0,0.35833333333333334,0.4083333333333334,0.32666666666666666,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,12,task1151_swap_max_min,25,0.17248714655637742,0.13458984375,0.1263243366777897,0.3,True,3.0496469447912102,0.00019999999999999998,default,0.0,0.3,0.0,0.3538461538461538,0.09999999999999999,0.05000000000000001,13,0.4137489544881966,0.40525977054421336,0.4069346337632972,0.4850147389623135,0.0,0.3,0.3538461538461538,0.2875,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,13,task301_record_question_generation,32,3.3571844920516014,2.69482421875,2.207867454737425,0.3,True,6.022307629163526,0.0001999999999999999,default,0.0,0.20714285714285716,0.0,0.25000000000000006,0.1692307692307692,0.13076923076923078,14,0.3296756392361883,0.31075140837923426,0.3165886325364527,0.41217944291249053,0.0,0.20714285714285716,0.25000000000000006,0.19337016574585636,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,14,task574_air_dialogue_sentence_generation,25,2.4951382875442505,1.87984375,2.0509817457199095,0.3,True,6.650555097436199,0.00019999999999999998,default,0.0,0.22000000000000003,0.0,0.26,0.1285714285714286,0.09285714285714286,15,0.34700297641979333,0.3334207932001022,0.3359878089624634,0.4107652507560402,0.0,0.22000000000000003,0.26,0.20418848167539266,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,15,task1501_dstc3_answer_generation,25,0.4334138762950897,0.3381005859375,0.31771095089614393,0.3,True,5.79069846899457,0.00019999999999999998,default,0.6,0.28125,0.6,0.3187499999999999,0.08,0.04666666666666666,16,0.3878253957258892,0.3744127935042986,0.37867586970993705,0.4433044074258654,0.0,0.28125,0.3187499999999999,0.2537313432835821,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,16,task1713_convai3_sentence_generation,25,1.8585146522521974,1.55,1.0283820998668671,0.3,True,5.172866133139431,0.00019999999999999998,default,0.0,0.23529411764705882,0.0,0.2705882352941177,0.10625000000000001,0.075,17,0.3570989052363899,0.3451993549204853,0.35036156734864476,0.4221216971829076,0.0,0.23529411764705882,0.2705882352941177,0.21800947867298578,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,17,task306_jeopardy_answer_generation_double,25,1.0449247109889983,0.81140625,0.7783948928117752,0.3,True,11.334772726218016,0.00019999999999999998,default,0.5,0.23888888888888893,0.6,0.2833333333333333,0.11176470588235295,0.07647058823529412,18,0.3563513514451455,0.3457401486756165,0.3505981523479304,0.42667092223017655,0.0,0.23888888888888893,0.2833333333333333,0.23076923076923078,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,18,task298_storycloze_correct_end_classification,25,0.36255815863609314,0.280042724609375,0.2750514328107238,0.3,True,7.465809908339578,0.00019999999999999998,default,0.7,0.20526315789473681,0.7,0.2947368421052632,0.17222222222222222,0.1,19,0.3271928542526432,0.31735859930199745,0.320625495095414,0.4057459067332333,0.0,0.20526315789473681,0.2947368421052632,0.24242424242424243,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,19,task1730_personachat_choose_next,25,0.22588539242744446,0.1515771484375,0.24769414305686951,0.3,True,4.25801307671498,0.00019999999999999998,default,0.5,0.25999999999999995,0.5,0.305,0.12631578947368424,0.09999999999999999,20,0.3603105833026924,0.3560084264068828,0.3534961413377514,0.4119545697359767,0.0,0.25999999999999995,0.305,0.25311203319502074,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,20,task864_asdiv_singleop_question_answering,25,0.5845004725456238,0.282877197265625,1.0054108679294587,0.3,True,9.133605809698292,0.00019999999999999998,default,1.0,0.3190476190476191,1.0,0.33809523809523806,0.10500000000000001,0.10500000000000001,21,0.39625062769564634,0.38517579911071087,0.3909275675871777,0.45955554966539197,0.0,0.3190476190476191,0.33809523809523806,0.28286852589641437,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,21,task294_storycommonsense_motiv_text_generation,29,1.4428270852257465,1.1658514614762931,0.9232520897840631,0.3,True,8.076634333037747,0.00019999999999999993,default,0.25,0.3079545454545454,0.25,0.3397727272727273,0.1142857142857143,0.09999999999999998,22,0.39497642499470775,0.38127979016184516,0.3905816622015694,0.4470320537555653,0.0,0.3079545454545454,0.3397727272727273,0.2889733840304182,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,22,task573_air_dialogue_classification,25,0.18658598393201828,0.098349609375,0.2941212387010455,0.3,True,2.820699711316481,0.00019999999999999998,default,1.0,0.3521739130434782,1.0,0.38260869565217387,0.11022727272727274,0.09204545454545456,23,0.4141304076756617,0.40362791691799965,0.4109976674000642,0.46675935526111884,0.0,0.3521739130434782,0.38260869565217387,0.326007326007326,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,23,task082_babi_t1_single_supporting_fact_question_generation,77,0.27342574937003,0.256734476461039,0.05563757506912792,0.3,True,1.8090560429151967,0.0002000000000000002,default,0.3125,0.36232638888888885,0.3125,0.3956597222222222,0.09673913043478262,0.075,24,0.5001404448750406,0.4893340490163243,0.4930810191796077,0.5359394155805107,0.0,0.36232638888888885,0.3956597222222222,0.3377049180327869,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,24,task1729_personachat_generate_next,25,3.022041330337524,2.5175,1.681804370880127,0.3,True,6.45085318440912,0.00019999999999999998,default,0.0,0.3478333333333333,0.0,0.37583333333333335,0.09270833333333334,0.07604166666666667,25,0.4674255803254149,0.45669616117427836,0.46175195617454556,0.5071716872081475,0.0,0.3478333333333333,0.37583333333333335,0.3238095238095238,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,25,task1600_smcalflow_sentence_generation,25,2.7122851753234865,2.2959375,1.3878255701065063,0.3,True,8.160596985129544,0.00019999999999999998,default,0.0,0.34983974358974357,0.0,0.3613782051282052,0.07700000000000001,0.07700000000000001,26,0.46872020789695207,0.4584838827316841,0.46311213685056646,0.5075820818802359,0.0,0.34983974358974357,0.3613782051282052,0.31384615384615383,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,26,task1427_country_region_in_world,25,0.2606887132674456,0.201640625,0.19682696864008903,0.3,True,3.722444849471777,0.00019999999999999998,default,0.8,0.3516975308641975,0.8,0.3776234567901235,0.09326923076923076,0.07788461538461539,27,0.4761144230856375,0.46425062578159854,0.4694265273762137,0.5136097869827398,0.0,0.3516975308641975,0.3776234567901235,0.3283582089552239,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,27,task1553_cnn_dailymail_summarization,25,2.121846308708191,1.7240625,1.3259460210800171,0.3,True,2.5790401421019387,0.00019999999999999998,default,0.0,0.3569940476190476,0.0,0.38199404761904765,0.07129629629629629,0.05648148148148148,28,0.4813617914677335,0.46688361185215826,0.4730985568430176,0.510971012716935,0.0,0.3569940476190476,0.38199404761904765,0.3333333333333333,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,28,task1203_atomic_classification_xreact,25,0.48801373422145844,0.3994921875,0.2950718092918396,0.3,True,3.6536511672653034,0.00019999999999999998,default,0.5,0.3239942528735633,0.5,0.348132183908046,0.1080357142857143,0.09374999999999999,29,0.4480077037785821,0.43543467641516936,0.44107565931096465,0.4997795162663274,0.0,0.3239942528735633,0.348132183908046,0.30704225352112674,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,29,task967_ruletaker_incorrect_fact_generation_based_on_given_paragraph,25,0.6246410179138183,0.5283984375,0.3208086007833481,0.3,True,4.174176735705585,0.00019999999999999998,default,0.1,0.28652777777777777,0.1,0.30652777777777784,0.13534482758620692,0.125,30,0.4295465789681134,0.4193418550390183,0.42379300842639145,0.48710519245838846,0.0,0.28652777777777777,0.30652777777777784,0.273972602739726,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,30,task598_cuad_answer_generation,25,5.803021793365478,4.84875,3.1809057903289797,0.3,True,14.460561554961915,0.00019999999999999998,default,0.0,0.05268817204301075,0.0,0.059139784946236555,0.36624999999999996,0.3695833333333333,31,0.09462360056178236,0.09386676670110108,0.0916282487020862,0.22516587516314962,0.0,0.05268817204301075,0.059139784946236555,0.050666666666666665,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,31,task636_extract_and_sort_unique_alphabets_in_a_list,25,0.3284033464640379,0.227767333984375,0.33545336917042734,0.3,True,3.527181450800544,0.00019999999999999998,default,0.9,0.3217447916666667,0.9,0.3654947916666667,0.11370967741935484,0.07500000000000001,32,0.4472710944150666,0.44208804959155346,0.4384964911057193,0.4910072780778646,0.0,0.3217447916666667,0.3654947916666667,0.3246753246753247,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,32,task848_pubmedqa_classification,25,0.4375022333860397,0.38109375,0.18802826512604953,0.3,True,4.008382013514314,0.00019999999999999998,default,0.3,0.2938131313131313,0.3,0.31502525252525254,0.13828125000000002,0.12265625000000001,33,0.42995173169641515,0.4175279428755167,0.423210623040608,0.49766341208236303,0.0,0.2938131313131313,0.31502525252525254,0.28354430379746837,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,33,task1384_deal_or_no_dialog_classification,25,0.33890424847602846,0.254814453125,0.28029931426048277,0.3,True,3.368557437801393,0.00019999999999999998,default,0.8,0.358700980392157,0.8,0.3763480392156863,0.0946969696969697,0.07954545454545457,34,0.4786607698451783,0.4664410953798072,0.4724189205631685,0.5271231441892025,0.0,0.358700980392157,0.3763480392156863,0.3358024691358025,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,34,task1607_ethos_text_classification,25,0.13222664954140784,0.105379638671875,0.08949003849178552,0.3,True,5.089601564713019,0.00019999999999999998,default,0.8,0.3827380952380953,0.8,0.39988095238095245,0.08897058823529413,0.07426470588235295,35,0.5016088239501749,0.4878564574186322,0.4962088733816247,0.5403267332613738,0.0,0.3827380952380953,0.39988095238095245,0.3566265060240964,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,35,task576_curiosity_dialogs_answer_generation,25,0.08611160032451153,0.0514453125,0.11555428951978683,0.3,True,1.3217435513209,0.00019999999999999998,default,0.7,0.3721064814814815,0.7,0.39432870370370376,0.10642857142857143,0.08642857142857142,36,0.5047856555688622,0.49406709274220384,0.49848468445228705,0.5476555295242015,0.0,0.3721064814814815,0.39432870370370376,0.35294117647058826,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,36,task565_circa_answer_generation,59,2.4426839513293768,2.0203919491525424,1.407639966172687,0.3,True,6.929765398687427,0.0002000000000000001,default,0.0,0.3219594594594595,0.0,0.3408783783783784,0.14467592592592593,0.1280092592592593,37,0.43828523084881105,0.4268704713556354,0.43277108178759954,0.49117067916282636,0.0,0.3219594594594595,0.3408783783783784,0.29515418502202645,0,0.0,0.0,0.0,0.0,default,default
20260826_000404_v1_gold_opsd_instrdialogpp,baseline,gold_opsd,37,task1603_smcalflow_sentence_generation,25,2.380848019123077,1.95359375,1.4241808509826661,0.3,True,7.138797517140031,0.00019999999999999998,default,0.1,0.30252192982456144,0.1,0.3156798245614036,0.15743243243243243,0.14662162162162165,38,0.4020474824307964,0.394182570288617,0.3966079376918005,0.4640521735497492,0.0,0.30252192982456144,0.3156798245614036,0.27586206896551724,0,0.0,0.0,0.0,0.0,default,default
