run_id,mode,baseline_name,segment_id,segment_name,train.batches,train.mean_batch_acc,train.train.loss,train.train.answer_token_acc,train.num_total_tokens,train.num_supervised_tokens,train.grad_norm,train.lr,train.active_adapter,eval.current_score,eval.seen_avg_score,eval.current_task_aware_score,eval.seen_avg_task_aware_score,eval.forgetting,eval.task_aware_forgetting,eval.num_seen_segments,eval.token_f1_mean,eval.lcs_overlap_mean,eval.rouge_l_mean,eval.bleu_mean,eval.slot_error_rate,eval.anytime_score,eval.anytime_task_aware_score,eval.task_aware_score_mean,routing.num_routed,routing.oracle_agreement_rate,routing.decision_confidence_mean,routing.decision_entropy_mean,routing.oracle_margin_mean,hook.active_adapter,active_adapter
v0_sft_instrdialogpp,baseline,sequential_lora,10,task639_multi_woz_user_utterance_generation,25,0.0,2.7796553134918214,0.41509233820426444,5700,858,4.551299212460948,0.00019999999999999998,default,0.0,0.19999999999999998,0.0,0.23636363636363636,0.27999999999999997,0.25999999999999995,11,0.2683216691499072,0.268030761838535,0.2660238038247703,0.3919957187751466,0.0,0.19999999999999998,0.23636363636363636,0.18571428571428572,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,11,task1360_numer_sense_multiple_choice_qa_generation,25,0.36,0.677787070274353,0.68,6729,100,2.4236971793003743,0.00019999999999999998,default,0.5,0.275,0.5,0.2916666666666667,0.2,0.2,12,0.2717731529000879,0.26607833179892015,0.26974140686834197,0.4012827155950365,0.0,0.275,0.2916666666666667,0.23333333333333334,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,12,task1151_swap_max_min,25,0.0,0.1514787009358406,0.9714754098360652,10400,3050,1.6380737629842768,0.00019999999999999998,default,0.0,0.3076923076923077,0.0,0.3461538461538461,0.125,0.09999999999999999,13,0.40868260500484654,0.3982746608987418,0.40023503613055345,0.48312505799963645,0.0,0.3076923076923077,0.3461538461538461,0.28125,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,13,task301_record_question_generation,32,0.0,2.6957725398242474,0.43788448990923423,22390,1830,3.97070994963792,0.0001999999999999999,default,0.0,0.2857142857142857,0.0,0.32142857142857145,0.11538461538461539,0.09230769230769233,14,0.37319298004732715,0.3633898097329601,0.3614371968978071,0.42464146214076354,0.0,0.2857142857142857,0.32142857142857145,0.24861878453038674,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,14,task574_air_dialogue_sentence_generation,25,0.0,1.94693959236145,0.5451594797740654,15376,718,5.032099529183366,0.00019999999999999998,default,0.0,0.19333333333333333,0.0,0.26666666666666666,0.18571428571428572,0.12142857142857144,15,0.3179817658107851,0.31238259670524865,0.3076052031169266,0.38183733104256024,0.0,0.19333333333333333,0.26666666666666666,0.2094240837696335,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,15,task1501_dstc3_answer_generation,25,0.58,0.4587054945528507,0.81,23411,100,5.900592499898989,0.00019999999999999998,default,1.0,0.28125,1.0,0.32499999999999996,0.13333333333333333,0.1,16,0.3820360234012397,0.3710727207103986,0.372610593340641,0.43951343519206737,0.0,0.28125,0.32499999999999996,0.25870646766169153,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,16,task1713_convai3_sentence_generation,25,0.0,1.5617863821983338,0.6550453504514359,7543,672,4.241567504108599,0.00019999999999999998,default,0.0,0.17647058823529413,0.0,0.21176470588235294,0.21875,0.19374999999999998,17,0.3079717055244041,0.29813284752245717,0.2986099480919733,0.3948295482503855,0.0,0.17647058823529413,0.21176470588235294,0.17061611374407584,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,17,task306_jeopardy_answer_generation_double,25,0.48,0.8230920648574829,0.8109380619380621,6846,220,9.467552012192224,0.00019999999999999998,default,0.4,0.21666666666666667,0.4,0.2666666666666667,0.17647058823529413,0.13529411764705884,18,0.33527581751993596,0.3247243271393903,0.32775150890302585,0.4032367343652677,0.0,0.21666666666666667,0.2666666666666667,0.2171945701357466,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,18,task298_storycloze_correct_end_classification,25,0.8,0.21783200852572918,0.9,8868,100,4.62409924658823,0.00019999999999999998,default,0.9,0.31052631578947376,0.9,0.34210526315789475,0.10555555555555557,0.08333333333333331,19,0.4185401407287604,0.40510834228768045,0.40779478655006113,0.4597747706166264,0.0,0.31052631578947376,0.34210526315789475,0.2813852813852814,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,19,task1730_personachat_choose_next,25,0.56,0.1179117844440043,0.9570442363804268,15730,663,2.5786202590456018,0.00019999999999999998,default,0.8,0.30500000000000005,0.8,0.37,0.13157894736842107,0.0736842105263158,20,0.40584273869736454,0.398540993360033,0.3960115619214111,0.4415919229414447,0.0,0.30500000000000005,0.37,0.3070539419087137,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,20,task864_asdiv_singleop_question_answering,25,0.96,0.0629560042382218,0.9853333333333333,6889,107,2.218811423825761,0.00019999999999999998,default,1.0,0.3714285714285715,1.0,0.40952380952380957,0.09000000000000004,0.06000000000000001,21,0.4541800640204741,0.4409278063979624,0.44384429626882965,0.49306424207586397,0.0,0.3714285714285715,0.40952380952380957,0.3426294820717131,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,21,task294_storycommonsense_motiv_text_generation,29,0.6379310344827587,1.1857752077088788,0.7367085022257435,11800,166,7.963581475384442,0.00019999999999999993,default,0.3333333333333333,0.3515151515151515,0.3333333333333333,0.37424242424242427,0.10476190476190476,0.09047619047619049,22,0.42979637316049274,0.4167868317412228,0.4255042747477906,0.47917493056147525,0.0,0.3515151515151515,0.37424242424242427,0.3155893536121673,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,22,task573_air_dialogue_classification,25,0.96,0.061704374863766134,0.9853333333333333,16121,134,1.790398556473899,0.00019999999999999998,default,1.0,0.39999999999999997,1.0,0.42608695652173906,0.09090909090909093,0.07272727272727275,23,0.4583584672113952,0.4442091757699206,0.4545748766329329,0.49875473287161554,0.0,0.39999999999999997,0.42608695652173906,0.3626373626373626,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,23,task082_babi_t1_single_supporting_fact_question_generation,77,0.2792207792207792,0.25413127359631776,0.8597402597402588,25062,770,1.763668280034191,0.0002000000000000002,default,0.3125,0.3880208333333333,0.3125,0.4171875,0.09565217391304348,0.07391304347826087,24,0.4935990288219967,0.4855014816384833,0.489256794422763,0.5325044314125968,0.0,0.3880208333333333,0.4171875,0.3540983606557377,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,24,task1729_personachat_generate_next,25,0.0,2.490822043418884,0.4505205885244816,14128,655,5.398952496828507,0.00019999999999999998,default,0.0,0.3678333333333333,0.0,0.4038333333333333,0.10000000000000003,0.07083333333333336,25,0.47737228569700646,0.47108590867980676,0.4723164755771797,0.513280590458348,0.0,0.3678333333333333,0.4038333333333333,0.346031746031746,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,25,task1600_smcalflow_sentence_generation,25,0.0,2.2670601749420167,0.49638671617137753,7400,491,7.217239624430166,0.00019999999999999998,default,0.0,0.2883012820512821,0.0,0.31522435897435896,0.16399999999999998,0.14400000000000004,26,0.41710597468717736,0.4064912031010463,0.411249059694557,0.46406831737418797,0.0,0.2883012820512821,0.31522435897435896,0.27692307692307694,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,26,task1427_country_region_in_world,25,0.88,0.20634538990445436,0.9618412698412699,8813,172,3.251476796136694,0.00019999999999999998,default,0.8,0.2819444444444445,0.8,0.31157407407407406,0.18782051282051285,0.16474358974358977,27,0.4062668814571528,0.39588761101643594,0.3991625368023209,0.46037776880421083,0.0,0.2819444444444445,0.31157407407407406,0.2746268656716418,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,27,task1553_cnn_dailymail_summarization,25,0.0,1.7310191798210144,0.5956364854731404,50541,2840,2.0813826462436413,0.00019999999999999998,default,0.0,0.3212797619047619,0.0,0.3462797619047619,0.12962962962962965,0.11111111111111113,28,0.44474124245923463,0.4325912737589588,0.4355814373135206,0.48409548516781153,0.0,0.3212797619047619,0.3462797619047619,0.30434782608695654,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,28,task1203_atomic_classification_xreact,25,0.56,0.36850493907928467,0.79,12175,100,2.3892182645878126,0.00019999999999999998,default,0.6,0.3619252873563218,0.6,0.3895114942528735,0.09285714285714287,0.07500000000000002,29,0.4798008289711661,0.4684054099681264,0.4720138317681445,0.512521303217787,0.0,0.3619252873563218,0.3895114942528735,0.3408450704225352,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,29,task967_ruletaker_incorrect_fact_generation_based_on_given_paragraph,25,0.12,0.5464770889282227,0.7977243214302038,9797,337,4.507320857413316,0.00019999999999999998,default,0.2,0.31652777777777774,0.2,0.3398611111111111,0.1310344827586207,0.11724137931034485,30,0.4532075074765446,0.43723735084613335,0.444625929044638,0.4913791176892919,0.0,0.31652777777777774,0.3398611111111111,0.3013698630136986,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,30,task598_cuad_answer_generation,25,0.0,4.743849601745605,0.32133333333333325,100453,149,13.606141786883985,0.00019999999999999998,default,0.0,0.0,0.0,0.0,0.4431944444444445,0.4531944444444445,31,0.0,0.0,0.0,0.1974123908061041,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,31,task636_extract_and_sort_unique_alphabets_in_a_list,25,0.66,0.38887021215632556,0.9460797068428647,10842,911,3.6260751622546774,0.00019999999999999998,default,0.9,0.05,0.9,0.09375,0.40631720430107526,0.3708333333333333,32,0.10684228728468169,0.11927589041372906,0.09762132587453173,0.1819406619167623,0.0,0.05,0.09375,0.07792207792207792,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,32,task848_pubmedqa_classification,25,0.56,0.5697674405574799,0.78,21614,100,6.9715932312279065,0.00019999999999999998,default,0.4,0.263510101010101,0.4,0.263510101010101,0.1875,0.196875,33,0.33999931055952226,0.3342034833706954,0.3386184129760929,0.4131012724534253,0.0,0.263510101010101,0.263510101010101,0.24050632911392406,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,33,task1384_deal_or_no_dialog_classification,25,0.78,0.30692596718668935,0.88,7639,100,2.8726354913212013,0.00019999999999999998,default,0.8,0.2792892156862746,0.8,0.29399509803921575,0.18484848484848485,0.1787878787878788,34,0.38825038788378735,0.3789726536059784,0.38474282363353407,0.4565047328905072,0.0,0.2792892156862746,0.29399509803921575,0.26666666666666666,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,34,task1607_ethos_text_classification,25,0.82,0.16380183124914766,0.9538095238095238,8578,176,2.795071483302115,0.00019999999999999998,default,0.8,0.3227380952380953,0.8,0.3341666666666667,0.15882352941176472,0.15588235294117647,35,0.42841539803458895,0.41923866166395457,0.4257280785348183,0.4858502376794109,0.0,0.3227380952380953,0.3341666666666667,0.30120481927710846,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,35,task576_curiosity_dialogs_answer_generation,25,0.52,0.05715870149433613,0.9831360807545572,10635,1565,1.034665174640072,0.00019999999999999998,default,0.6,0.3471064814814815,0.6,0.35821759259259256,0.14,0.13714285714285715,36,0.4671004452833408,0.45868669620157393,0.46093819103497347,0.513609940750789,0.0,0.3471064814814815,0.35821759259259256,0.32235294117647056,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,36,task565_circa_answer_generation,59,0.00847457627118644,2.032933001801119,0.5527023954793848,11148,974,6.043975484352038,0.0002000000000000001,default,0.0,0.32466216216216226,0.0,0.33817567567567575,0.14953703703703705,0.1439814814814815,37,0.4354417761720016,0.4218022136378401,0.4290717598669171,0.48214094925769313,0.0,0.32466216216216226,0.33817567567567575,0.29295154185022027,0,0.0,0.0,0.0,0.0,default,default
v0_sft_instrdialogpp,baseline,sequential_lora,37,task1603_smcalflow_sentence_generation,25,0.0,1.984896147251129,0.5367124603334726,5906,616,5.976266040020131,0.00019999999999999998,default,0.1,0.2849780701754386,0.1,0.29813596491228067,0.1801801801801802,0.1747747747747748,38,0.3922180044619928,0.38261187025310744,0.388272642213844,0.46143954885080685,0.0,0.2849780701754386,0.29813596491228067,0.2607758620689655,0,0.0,0.0,0.0,0.0,default,default
