run_id,mode,baseline_name,segment_id,segment_name,train.batches,train.mean_batch_acc,train.train.loss,train.train.answer_token_acc,train.num_total_tokens,train.num_supervised_tokens,train.grad_norm,train.lr,train.active_adapter,eval.current_score,eval.seen_avg_score,eval.current_task_aware_score,eval.seen_avg_task_aware_score,eval.forgetting,eval.task_aware_forgetting,eval.num_seen_segments,eval.token_f1_mean,eval.lcs_overlap_mean,eval.rouge_l_mean,eval.bleu_mean,eval.slot_error_rate,eval.anytime_score,eval.anytime_task_aware_score,eval.task_aware_score_mean,routing.num_routed,routing.oracle_agreement_rate,routing.decision_confidence_mean,routing.decision_entropy_mean,routing.oracle_margin_mean,hook.active_adapter,active_adapter
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,10,task639_multi_woz_user_utterance_generation,25,0.0,2.7764480686187745,0.42421939351983773,5700,858,4.7086389437436,0.00019999999999999998,default,0.0,0.17272727272727273,0.0,0.22727272727272732,0.3,0.26000000000000006,11,0.2569005784083331,0.2575148911545973,0.25488121681754294,0.37864395540349505,0.0,0.17272727272727273,0.22727272727272732,0.17857142857142858,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,11,task1360_numer_sense_multiple_choice_qa_generation,25,0.22,0.7109915518760681,0.6,6729,100,1.9755489199392813,0.00019999999999999998,default,0.0,0.20833333333333334,0.0,0.2416666666666667,0.21818181818181823,0.2,12,0.2730795180895134,0.2632385100566215,0.2705440055794246,0.406444606688784,0.0,0.20833333333333334,0.2416666666666667,0.19333333333333333,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,12,task1151_swap_max_min,25,0.0,0.1651862633228302,0.9711475409836063,10400,3050,1.417248401210509,0.00019999999999999998,default,0.2,0.2384615384615385,0.2,0.2692307692307693,0.16666666666666666,0.15,13,0.33467007062312304,0.3222918957064177,0.3263462848352514,0.4387529534542224,0.0,0.2384615384615385,0.2692307692307693,0.21875,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,13,task301_record_question_generation,32,0.0,2.698344089090824,0.43909417453056965,22390,1830,3.9074288258784176,0.0001999999999999999,default,0.0,0.1785714285714286,0.0,0.20714285714285716,0.20000000000000004,0.1846153846153846,14,0.2883951960879428,0.2718064115941719,0.2756954830071644,0.3776074054360354,0.0,0.1785714285714286,0.20714285714285716,0.16022099447513813,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,14,task574_air_dialogue_sentence_generation,25,0.0,1.9545835256576538,0.5380340809496116,15376,718,5.0997464114659,0.00019999999999999998,default,0.0,0.08000000000000002,0.0,0.08666666666666668,0.2785714285714286,0.2857142857142857,15,0.18461443756280774,0.17555545408910445,0.17530806138240557,0.26082017920404277,0.0,0.08000000000000002,0.08666666666666668,0.06806282722513089,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,15,task1501_dstc3_answer_generation,25,0.68,0.4476184380799532,0.84,23411,100,11.722163217742866,0.00019999999999999998,default,0.6,0.22500000000000003,0.6,0.26875000000000004,0.15333333333333335,0.12000000000000001,16,0.32358039624690604,0.3110931249412922,0.31496279095665747,0.40131670616679993,0.0,0.22500000000000003,0.26875000000000004,0.21393034825870647,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,16,task1713_convai3_sentence_generation,25,0.0,1.5530195546150207,0.6590443640191935,7543,672,5.64186225419354,0.00019999999999999998,default,0.1,0.1823529411764706,0.1,0.2176470588235294,0.1875,0.16250000000000003,17,0.30953207509090974,0.2935769977051684,0.29823850797638235,0.3789978870712777,0.0,0.1823529411764706,0.2176470588235294,0.17535545023696683,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,17,task306_jeopardy_answer_generation_double,25,0.48,0.8714500463008881,0.8018928848928849,6846,220,12.920423574780079,0.00019999999999999998,default,0.5,0.26666666666666666,0.6,0.31666666666666665,0.10588235294117647,0.07058823529411766,18,0.3733836666014291,0.3676399077510064,0.36440927093150854,0.42238540193719915,0.0,0.26666666666666666,0.31666666666666665,0.2579185520361991,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,18,task298_storycloze_correct_end_classification,25,0.86,0.22585268702707254,0.93,8868,100,5.821388213611807,0.00019999999999999998,default,1.0,0.28421052631578947,1.0,0.3421052631578947,0.1222222222222222,0.08333333333333333,19,0.37987463590066683,0.3754587204893947,0.3708312176127475,0.433627714772622,0.0,0.28421052631578947,0.3421052631578947,0.2813852813852814,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,19,task1730_personachat_choose_next,25,0.52,0.13084887454286218,0.9591410918685014,15730,663,3.8362062549620424,0.00019999999999999998,default,0.9,0.30500000000000005,0.9,0.36,0.13684210526315793,0.10526315789473684,20,0.3943857553104731,0.397849360703358,0.38687118000032084,0.4326183749856227,0.0,0.30500000000000005,0.36,0.2987551867219917,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,20,task864_asdiv_singleop_question_answering,25,0.94,0.08441374629270286,0.9586666666666666,6889,107,3.3997050350618587,0.00019999999999999998,default,1.0,0.3238095238095238,1.0,0.3666666666666667,0.14500000000000005,0.12500000000000003,21,0.4118941109637513,0.40382321466979737,0.40462908300913103,0.454773102280643,0.0,0.3238095238095238,0.3666666666666667,0.30677290836653387,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,21,task294_storycommonsense_motiv_text_generation,29,0.5862068965517241,1.2311155900102237,0.735912746257574,11800,166,16.310182230174405,0.00019999999999999993,default,0.08333333333333333,0.21287878787878786,0.08333333333333333,0.23560606060606057,0.24285714285714283,0.24285714285714283,22,0.31315156266694844,0.2985964086275416,0.30783272753988045,0.4120007788881524,0.0,0.21287878787878786,0.23560606060606057,0.19771863117870722,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,22,task573_air_dialogue_classification,25,0.96,0.0865658688993426,0.968,16121,134,4.494589010187646,0.00019999999999999998,default,1.0,0.3963768115942029,1.0,0.42246376811594205,0.1,0.09090909090909093,23,0.45441354792247673,0.44287574843376654,0.44859137014135675,0.5026842312589245,0.0,0.3963768115942029,0.42246376811594205,0.358974358974359,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,23,task082_babi_t1_single_supporting_fact_question_generation,77,0.2662337662337662,0.2558597916519487,0.844155844155843,25062,770,3.311478474104071,0.0002000000000000002,default,0.3125,0.3581597222222222,0.3125,0.3956597222222222,0.1391304347826087,0.11739130434782609,24,0.47597558035188,0.4683980096312996,0.46945806093250625,0.5199328185710379,0.0,0.3581597222222222,0.3956597222222222,0.3377049180327869,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,24,task1729_personachat_generate_next,25,0.0,2.597189645767212,0.44582906619808726,14128,655,7.32235609696204,0.00019999999999999998,default,0.0,0.33183333333333337,0.0,0.35983333333333334,0.15000000000000002,0.1375,25,0.4448824091598409,0.4361794279587263,0.4390387760632486,0.4968999300702519,0.0,0.33183333333333337,0.35983333333333334,0.3111111111111111,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,25,task1600_smcalflow_sentence_generation,25,0.0,2.2799949169158937,0.46206080055936627,7400,491,8.371995723608538,0.00019999999999999998,default,0.0,0.2998397435897436,0.0,0.3113782051282051,0.16399999999999998,0.16799999999999998,26,0.42480173177625097,0.4181886232891353,0.4200217680351354,0.4870729471004486,0.0,0.2998397435897436,0.3113782051282051,0.27384615384615385,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,26,task1427_country_region_in_world,25,0.88,0.22820978136267514,0.9578412698412698,8813,172,4.243950201894736,0.00019999999999999998,default,0.9,0.3628086419753086,0.9,0.3850308641975309,0.1153846153846154,0.1076923076923077,27,0.4679614619390521,0.45804551454391,0.4618168004699996,0.5049720793768014,0.0,0.3628086419753086,0.3850308641975309,0.33432835820895523,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,27,task1553_cnn_dailymail_summarization,25,0.0,1.7079910469055175,0.603064591430938,50541,2840,2.3648736902419496,0.00019999999999999998,default,0.0,0.34270833333333334,0.0,0.3641369047619048,0.11851851851851852,0.1111111111111111,28,0.4590484669956741,0.4462469800349283,0.45066041685046526,0.49546769081167624,0.0,0.34270833333333334,0.3641369047619048,0.3188405797101449,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,28,task1203_atomic_classification_xreact,25,0.68,0.3582413160800934,0.84,12175,100,2.862787641494918,0.00019999999999999998,default,0.6,0.3722701149425287,0.6,0.3929597701149425,0.10000000000000002,0.09285714285714287,29,0.4756689508852788,0.464711301906605,0.4698914029180967,0.5132949019269164,0.0,0.3722701149425287,0.3929597701149425,0.3436619718309859,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,29,task967_ruletaker_incorrect_fact_generation_based_on_given_paragraph,25,0.12,0.5519485080242157,0.7945876411170526,9797,337,4.474391825542553,0.00019999999999999998,default,0.2,0.3465277777777777,0.2,0.3698611111111111,0.11724137931034483,0.10689655172413794,30,0.4688100160059799,0.4575318106278207,0.46279320750857383,0.5052639398086901,0.0,0.3465277777777777,0.3698611111111111,0.32602739726027397,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,30,task598_cuad_answer_generation,25,0.0,4.781659898757934,0.31466666666666654,100453,149,17.32806218657577,0.00019999999999999998,default,0.0,0.02903225806451613,0.0,0.02903225806451613,0.4298611111111111,0.4431944444444445,31,0.028182567759038345,0.027716239316239316,0.028182567759038345,0.21612625906959157,0.0,0.02903225806451613,0.02903225806451613,0.024,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,31,task636_extract_and_sort_unique_alphabets_in_a_list,25,0.78,0.1901850037148688,0.9673950532897903,10842,911,2.2347408505207205,0.00019999999999999998,default,0.9,0.3014322916666667,0.9,0.3540364583333334,0.1661290322580645,0.12473118279569892,32,0.4235839348181487,0.41664287281219053,0.4172398501037037,0.4738961394554476,0.0,0.3014322916666667,0.3540364583333334,0.3142857142857143,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,32,task848_pubmedqa_classification,25,0.56,0.3815084367990494,0.79,21614,100,3.072040964299538,0.00019999999999999998,default,0.4,0.31805555555555554,0.4,0.3362373737373737,0.146875,0.140625,33,0.43205348975861807,0.4211626029421587,0.4266518416873927,0.4928333337199197,0.0,0.31805555555555554,0.3362373737373737,0.3012658227848101,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,33,task1384_deal_or_no_dialog_classification,25,0.76,0.2780526406317949,0.88,7639,100,2.894022622030196,0.00019999999999999998,default,0.8,0.3763480392156863,0.8,0.39693627450980395,0.09696969696969698,0.08787878787878789,34,0.47615428112215435,0.46523625249363126,0.4714090934011164,0.5263246688508211,0.0,0.3763480392156863,0.39693627450980395,0.3530864197530864,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,34,task1607_ethos_text_classification,25,0.82,0.13282752273837103,0.9471428571428572,8578,176,3.781057580642547,0.00019999999999999998,default,0.9,0.36559523809523814,0.9,0.38559523809523816,0.12058823529411763,0.11176470588235295,35,0.4710161958316508,0.4579164599389047,0.46598066400533794,0.5251388072365927,0.0,0.36559523809523814,0.38559523809523816,0.344578313253012,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,35,task576_curiosity_dialogs_answer_generation,25,0.58,0.05009301193058491,0.9883795857137782,10635,1565,1.0846658143757386,0.00019999999999999998,default,0.4,0.3443287037037038,0.4,0.35821759259259267,0.13999999999999999,0.13714285714285712,36,0.47184244203145914,0.4582761818540441,0.46697868914089075,0.5244090403433002,0.0,0.3443287037037038,0.35821759259259267,0.32235294117647056,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,36,task565_circa_answer_generation,59,0.0,2.057313574572741,0.5484726184065521,11148,974,5.947987300681487,0.0002000000000000001,default,0.0,0.3079954954954955,0.0,0.33231981981981984,0.1722222222222222,0.15833333333333333,37,0.41889093259338595,0.4113488240325838,0.412459484878077,0.4720338593860343,0.0,0.3079954954954955,0.33231981981981984,0.28634361233480177,0,0.0,0.0,0.0,0.0,default,default
20260817_215606_v0_sequential_instrdialogpp,baseline,sequential_lora,37,task1603_smcalflow_sentence_generation,25,0.0,2.0361942148208616,0.5179242173873349,5906,616,5.506274694557635,0.00019999999999999998,default,0.1,0.3134868421052632,0.1,0.3266447368421053,0.15630630630630632,0.15360360360360362,38,0.41086169354073976,0.39796004054867623,0.4041523808418049,0.4720648031638953,0.0,0.3134868421052632,0.3266447368421053,0.28448275862068967,0,0.0,0.0,0.0,0.0,default,default
