run_id,mode,baseline_name,segment_id,segment_name,train.batches,train.train.loss,train.grad_norm,train.lr,train.rollout_mean_tokens,train.divergence,train.beta,train.active_adapter,eval.current_score,eval.seen_avg_score,eval.current_task_aware_score,eval.seen_avg_task_aware_score,eval.forgetting,eval.task_aware_forgetting,eval.num_seen_segments,eval.token_f1_mean,eval.lcs_overlap_mean,eval.rouge_l_mean,eval.bleu_mean,eval.slot_error_rate,eval.anytime_score,eval.anytime_task_aware_score,eval.task_aware_score_mean,routing.num_routed,routing.oracle_agreement_rate,routing.decision_confidence_mean,routing.decision_entropy_mean,routing.oracle_margin_mean,hook.active_adapter,active_adapter
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,10,task639_multi_woz_user_utterance_generation,25,0.13196832865476607,0.6490352832261798,0.00019999999999999998,12.52,jsd,0.5,default,0.0,0.2727272727272727,0.0,0.29090909090909095,0.1,0.08,11,0.3090554524651385,0.3080658755957297,0.30558256372286474,0.4084948569899451,0.0,0.2727272727272727,0.29090909090909095,0.22857142857142856,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,11,task1360_numer_sense_multiple_choice_qa_generation,25,0.22163853511214257,1.971481882414025,0.00019999999999999998,2.1,jsd,0.5,default,0.1,0.25000000000000006,0.1,0.3,0.09999999999999999,0.04545454545454544,12,0.30673598588003154,0.306330803384209,0.30355046087489873,0.4279458607452682,0.0,0.25000000000000006,0.3,0.24,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,12,task1151_swap_max_min,25,0.022546399645507337,0.1673633318039922,0.00019999999999999998,60.86,jsd,0.5,default,0.0,0.2538461538461539,0.0,0.2538461538461539,0.06666666666666665,0.06666666666666665,13,0.3539456268655781,0.34984958738586824,0.34699944880557804,0.4591690755088669,0.0,0.2538461538461539,0.2538461538461539,0.20625,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,13,task301_record_question_generation,32,0.09624477231409401,0.5231763374716821,0.0001999999999999999,25.555555555555557,jsd,0.5,default,0.0,0.25,0.0,0.2642857142857143,0.053846153846153835,0.03846153846153845,14,0.33189638750229206,0.32465082042623666,0.3214655835960223,0.3870009879524925,0.0,0.25,0.2642857142857143,0.20441988950276244,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,14,task574_air_dialogue_sentence_generation,25,0.13196034729480743,0.8807798852244499,0.00019999999999999998,14.2,jsd,0.5,default,0.0,0.23999999999999996,0.0,0.24666666666666665,0.049999999999999996,0.04285714285714286,15,0.329559684172039,0.3256242155485861,0.3198985094887554,0.3763350009800895,0.0,0.23999999999999996,0.24666666666666665,0.193717277486911,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,15,task1501_dstc3_answer_generation,25,0.05286751403473318,0.8210754992538664,0.00019999999999999998,2.04,jsd,0.5,default,0.8,0.26875,0.8,0.26875,0.05333333333333333,0.05333333333333333,16,0.3545845002272019,0.3473367849000099,0.34346209182894677,0.41420063069215396,0.0,0.26875,0.26875,0.21393034825870647,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,16,task1713_convai3_sentence_generation,25,0.1064497646689415,0.6800660169742937,0.00019999999999999998,12.22,jsd,0.5,default,0.0,0.22941176470588237,0.0,0.22941176470588237,0.07500000000000001,0.07500000000000001,17,0.32350602060798184,0.31435959884126796,0.31329163531014587,0.39417102260371345,0.0,0.22941176470588237,0.22941176470588237,0.1848341232227488,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,17,task306_jeopardy_answer_generation_double,25,0.09342098779976368,2.4083258721451712,0.00019999999999999998,4.18,jsd,0.5,default,0.3,0.18888888888888888,0.4,0.23888888888888893,0.12352941176470589,0.07647058823529411,18,0.31940697067378954,0.3104950251574106,0.3118486463760116,0.4026147624171497,0.0,0.18888888888888888,0.23888888888888893,0.19457013574660634,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,18,task298_storycloze_correct_end_classification,25,0.055456444731680675,5.000049070651477,0.00019999999999999998,2.02,jsd,0.5,default,0.7,0.16315789473684214,0.7,0.19473684210526318,0.18333333333333332,0.15555555555555556,19,0.25838570047024534,0.2484362208420996,0.25359979796695153,0.36626831175212365,0.0,0.16315789473684214,0.19473684210526318,0.16017316017316016,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,19,task1730_personachat_choose_next,25,0.11421166278421879,1.0078597006008057,0.00019999999999999998,14.88,jsd,0.5,default,0.5,0.23000000000000004,0.5,0.255,0.1368421052631579,0.11578947368421054,20,0.3352161676363934,0.33771196697129635,0.32894169849248345,0.39648199705024356,0.0,0.23000000000000004,0.255,0.21161825726141079,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,20,task864_asdiv_singleop_question_answering,25,0.13323083750903605,2.6342366482725823,0.00019999999999999998,7.22,jsd,0.5,default,0.0,0.21904761904761902,0.0,0.24285714285714283,0.14500000000000002,0.125,21,0.3224633041924292,0.35271116299963184,0.31352048914073277,0.37978773371235797,0.0,0.21904761904761902,0.24285714285714283,0.20318725099601595,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,21,task294_storycommonsense_motiv_text_generation,29,0.13014877674266181,0.9504931096512665,0.00019999999999999993,6.631578947368421,jsd,0.5,default,0.4166666666666667,0.2643939393939394,0.4166666666666667,0.27803030303030307,0.12380952380952384,0.11428571428571428,22,0.36260098972924854,0.37374897208748,0.3531873100866247,0.42035812464144157,0.0,0.2643939393939394,0.27803030303030307,0.23574144486692014,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,22,task573_air_dialogue_classification,25,0.0044145620075869375,0.17080839065466438,0.00019999999999999998,2.68,jsd,0.5,default,1.0,0.2956521739130435,1.0,0.3173913043478261,0.12803030303030305,0.10984848484848485,23,0.3889028218561031,0.39468193506267824,0.3809035816356269,0.44620959569931024,0.0,0.2956521739130435,0.3173913043478261,0.2673992673992674,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,23,task082_babi_t1_single_supporting_fact_question_generation,77,0.015326937656039251,0.2547338083845797,0.0002000000000000002,5.0,jsd,0.5,default,0.3125,0.3130208333333333,0.3125,0.3338541666666666,0.10507246376811594,0.08768115942028985,24,0.43644547026448804,0.44246477245668714,0.4305661644598586,0.4869520542076821,0.0,0.3130208333333333,0.3338541666666666,0.28524590163934427,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,24,task1729_personachat_generate_next,25,0.12786226958036423,0.6742693682010251,0.00019999999999999998,17.84,jsd,0.5,default,0.0,0.32049999999999995,0.0,0.32849999999999996,0.07986111111111113,0.07569444444444447,25,0.438879427070127,0.44640091171554386,0.43180752305921444,0.47612937539771283,0.0,0.32049999999999995,0.32849999999999996,0.28253968253968254,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,25,task1600_smcalflow_sentence_generation,25,0.11365615218877792,0.6472544224636533,0.00019999999999999998,11.52,jsd,0.5,default,0.0,0.30432692307692305,0.0,0.31971153846153844,0.08066666666666668,0.06866666666666668,26,0.42828568190962685,0.43216540089385225,0.42213923020101873,0.46690824516530394,0.0,0.30432692307692305,0.31971153846153844,0.27692307692307694,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,26,task1427_country_region_in_world,25,0.021653034987393766,0.6794193566559515,0.00019999999999999998,3.44,jsd,0.5,default,0.8,0.3183641975308642,0.8,0.33317901234567904,0.08205128205128208,0.07051282051282054,27,0.4399018823826078,0.4447721755739334,0.4334461409999815,0.4776293503416216,0.0,0.3183641975308642,0.33317901234567904,0.28955223880597014,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,27,task1553_cnn_dailymail_summarization,25,0.05565410755574703,0.37114280278398615,0.00019999999999999998,55.68,jsd,0.5,default,0.0,0.28616071428571427,0.0,0.3040178571428572,0.1006172839506173,0.08580246913580247,28,0.4256434450821904,0.4359890915843464,0.4174872874049023,0.454366275212013,0.0,0.28616071428571427,0.3040178571428572,0.26666666666666666,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,28,task1203_atomic_classification_xreact,25,0.09773064479231834,1.080097131229835,0.00019999999999999998,2.02,jsd,0.5,default,0.7,0.30043103448275865,0.7,0.3142241379310345,0.1005952380952381,0.08988095238095238,29,0.4271976593123686,0.4348906369399796,0.4188800409600115,0.4686458580916395,0.0,0.30043103448275865,0.3142241379310345,0.27605633802816903,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,29,task967_ruletaker_incorrect_fact_generation_based_on_given_paragraph,25,0.04004630889743566,0.517710973421151,0.00019999999999999998,10.56,jsd,0.5,default,0.1,0.28041666666666665,0.1,0.29041666666666666,0.11091954022988507,0.10402298850574712,30,0.4217809629779377,0.4261841932766993,0.41428442144988914,0.46416096329960477,0.0,0.28041666666666665,0.29041666666666666,0.25753424657534246,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,30,task598_cuad_answer_generation,25,0.04248887404799461,0.37759408002977923,0.00019999999999999998,58.48,jsd,0.5,default,0.0,0.2810483870967742,0.0,0.29395161290322575,0.09722222222222224,0.09055555555555556,31,0.4142038533276477,0.4303069237351943,0.40535328422853584,0.45527175928022917,0.0,0.2810483870967742,0.29395161290322575,0.2613333333333333,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,31,task636_extract_and_sort_unique_alphabets_in_a_list,25,0.016450208127498627,0.36338259110697435,0.00019999999999999998,28.8,jsd,0.5,default,0.0,0.275390625,0.0,0.28789062500000007,0.09408602150537636,0.08763440860215053,32,0.4056279518326256,0.4184692148755987,0.3980046834337505,0.44812471986809577,0.0,0.275390625,0.28789062500000007,0.2571428571428571,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,32,task848_pubmedqa_classification,25,0.044784889435395596,0.38697129688804777,0.00019999999999999998,2.28,jsd,0.5,default,0.6,0.29684343434343435,0.6,0.3059343434343435,0.0854166666666667,0.08229166666666668,33,0.4163360692157492,0.4187568932708051,0.40879145340829254,0.46820681504659195,0.0,0.29684343434343435,0.3059343434343435,0.27341772151898736,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,33,task1384_deal_or_no_dialog_classification,25,0.04737534512067214,0.5580127142705829,0.00019999999999999998,2.04,jsd,0.5,default,0.7,0.3194852941176471,0.7,0.3253676470588236,0.07171717171717171,0.07171717171717171,34,0.4352457521427376,0.4359893611326877,0.4284774910804846,0.4866962430468273,0.0,0.3194852941176471,0.3253676470588236,0.291358024691358,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,34,task1607_ethos_text_classification,25,0.020082690562703648,0.6273693059147347,0.00019999999999999998,3.44,jsd,0.5,default,0.7,0.3241666666666667,0.7,0.34130952380952384,0.07892156862745099,0.06715686274509804,35,0.44491389025913264,0.4390124175753797,0.4370469209661153,0.493190587965839,0.0,0.3241666666666667,0.34130952380952384,0.3060240963855422,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,35,task576_curiosity_dialogs_answer_generation,25,0.023957147235050796,0.4055820022633895,0.00019999999999999998,39.14,jsd,0.5,default,0.1,0.30497685185185186,0.1,0.3100694444444445,0.09000000000000001,0.09047619047619049,36,0.4429856609755202,0.4550386587913998,0.4343440162510318,0.4816203471732263,0.0,0.30497685185185186,0.3100694444444445,0.28,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,36,task565_circa_answer_generation,59,0.1208412696496915,0.7330562109855595,0.0002000000000000001,7.683760683760684,jsd,0.5,default,0.0,0.3075450450450451,0.0,0.31024774774774777,0.08472222222222223,0.08750000000000002,37,0.4185211243644586,0.41934311376515576,0.41203255898693053,0.4679379083440962,0.0,0.3075450450450451,0.31024774774774777,0.2687224669603524,0,0.0,0.0,0.0,0.0,default,default
20260820_182823_v1_sft_opsd_instrdialogpp,baseline,opsd,37,task1603_smcalflow_sentence_generation,25,0.10534201696515083,0.5385966741607663,0.00019999999999999998,14.4,jsd,0.5,default,0.0,0.3003289473684211,0.2,0.3134868421052632,0.08423423423423423,0.08153153153153152,38,0.4092208702270941,0.41170165619699856,0.4017299284943842,0.4574892116555689,0.0,0.3003289473684211,0.3134868421052632,0.27155172413793105,0,0.0,0.0,0.0,0.0,default,default
