run_id,mode,baseline_name,segment_id,segment_name,train.batches,train.sft_steps,train.opsd_steps,train.sft_blocks_completed,train.opsd_blocks_completed,train.mean_batch_acc,train.train.loss,train.grad_norm,train.lr,train.rollout_mean_tokens,train.seg_k,train.teacher_adapter,train.replay_ratio,train.replay_buffer_size,train.active_adapter,eval.current_score,eval.seen_avg_score,eval.current_task_aware_score,eval.seen_avg_task_aware_score,eval.forgetting,eval.task_aware_forgetting,eval.num_seen_segments,eval.token_f1_mean,eval.lcs_overlap_mean,eval.rouge_l_mean,eval.bleu_mean,eval.slot_error_rate,eval.anytime_score,eval.anytime_task_aware_score,eval.task_aware_score_mean,routing.num_routed,routing.oracle_agreement_rate,routing.decision_confidence_mean,routing.decision_entropy_mean,routing.oracle_margin_mean,hook.active_adapter,hook.teacher_adapter,hook.seg_k,hook.replay_buffer_size,active_adapter
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,10,task639_multi_woz_user_utterance_generation,50,25,25,1,1,0.0,1.510585371553898,2.4571186678941292,0.0002,11.24,25,teacher,0.0,0,default,0.0,0.21818181818181823,0.0,0.22727272727272727,0.14000000000000004,0.13000000000000003,11,0.26734374185738863,0.26885913419471597,0.26412203186944494,0.39428086497817144,0.0,0.21818181818181823,0.22727272727272727,0.17857142857142858,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,11,task1360_numer_sense_multiple_choice_qa_generation,50,25,25,1,1,0.24,0.4373102991189808,1.730475919680059,0.0002,2.0,25,teacher,0.0,0,default,0.3,0.25833333333333336,0.3,0.3,0.09090909090909091,0.045454545454545456,12,0.3161394522660045,0.3107737836066011,0.3118147598897909,0.4333266206218639,0.0,0.25833333333333336,0.3,0.24,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,12,task1151_swap_max_min,50,25,25,1,1,0.02,0.07931088635697961,0.9810956817756639,0.0002,59.08,25,teacher,0.0,0,default,0.0,0.23846153846153847,0.0,0.27692307692307694,0.08333333333333333,0.041666666666666664,13,0.3605388788310876,0.3530631885314548,0.35314597856093866,0.46329926396208077,0.0,0.23846153846153847,0.27692307692307694,0.225,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,13,task301_record_question_generation,64,39,25,1,1,0.0,1.6402708442183211,2.5340072728986414,0.00020000000000000012,32.857142857142854,25,teacher,0.0,0,default,0.0,0.2,0.0,0.2285714285714286,0.11538461538461539,0.0846153846153846,14,0.3214915058403732,0.3136583462120187,0.30973461377954553,0.40074072653573806,0.0,0.2,0.2285714285714286,0.17679558011049723,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,14,task574_air_dialogue_sentence_generation,50,25,25,1,1,0.0,1.0040414693951607,3.2235394416791827,0.0002,15.36,25,teacher,0.0,0,default,0.0,0.18666666666666665,0.0,0.22000000000000003,0.1142857142857143,0.07857142857142858,15,0.3243899962814416,0.31139075565298213,0.31209659604804746,0.3937724093076479,0.0,0.18666666666666665,0.22000000000000003,0.17277486910994763,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,15,task1501_dstc3_answer_generation,50,25,25,1,1,0.54,0.2682515271380544,2.002805536708442,0.0002,2.0,25,teacher,0.0,0,default,0.5,0.15625,0.5,0.18125,0.16000000000000003,0.13333333333333333,16,0.2804055524500828,0.2660515224991381,0.27059828996441065,0.3805140044420677,0.0,0.15625,0.18125,0.14427860696517414,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,16,task1713_convai3_sentence_generation,50,25,25,1,1,0.0,0.8574104884266853,2.501552196299701,0.0002,10.22,25,teacher,0.0,0,default,0.1,0.1941176470588235,0.1,0.2235294117647059,0.13125000000000003,0.09999999999999999,17,0.32260553338390796,0.3076889089949179,0.31383913585409534,0.40002110725881856,0.0,0.1941176470588235,0.2235294117647059,0.18009478672985782,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,17,task306_jeopardy_answer_generation_double,50,25,25,1,1,0.44,0.4549824178731069,5.893127215486541,0.0002,5.22,25,teacher,0.0,0,default,0.4,0.2555555555555556,0.4,0.2833333333333334,0.07647058823529414,0.047058823529411764,18,0.3691706241995769,0.36132272668193866,0.36270637636419695,0.4304065713035279,0.0,0.2555555555555556,0.2833333333333334,0.23076923076923078,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,18,task298_storycloze_correct_end_classification,50,25,25,1,1,0.78,0.20565280235605315,7.109301408763663,0.0002,2.0,25,teacher,0.0,0,default,0.9,0.21052631578947367,0.9,0.2157894736842105,0.16111111111111112,0.15555555555555556,19,0.2276408191056038,0.21864194886304772,0.22308028092137222,0.32956627894340157,0.0,0.21052631578947367,0.2157894736842105,0.1774891774891775,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,19,task1730_personachat_choose_next,50,25,25,1,1,0.4,0.11127825842704624,2.631059901656563,0.0002,13.42,25,teacher,0.0,0,default,0.9,0.28,0.9,0.31000000000000005,0.13157894736842105,0.09999999999999999,20,0.3553128227935533,0.3505559390943353,0.3456807229901859,0.4084053748656866,0.0,0.28,0.31000000000000005,0.2572614107883817,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,20,task864_asdiv_singleop_question_answering,50,25,25,1,1,0.88,0.16920995323569513,4.221156526337354,0.0002,2.14,25,teacher,0.0,0,default,0.8,0.2857142857142857,0.8,0.2857142857142857,0.15000000000000005,0.15000000000000005,21,0.3063807194127622,0.29093544588567627,0.2954847658873265,0.37652563000500183,0.0,0.2857142857142857,0.2857142857142857,0.23904382470119523,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,21,task294_storycommonsense_motiv_text_generation,58,33,25,1,1,0.5454545454545454,0.8023007192873749,5.982253910003135,0.00020000000000000006,7.061224489795919,25,teacher,0.0,0,default,0.25,0.2840909090909091,0.25,0.3068181818181819,0.1523809523809524,0.1285714285714286,22,0.33585776748545454,0.32073317577044774,0.33372141950627826,0.40216513072014426,0.0,0.2840909090909091,0.3068181818181819,0.2585551330798479,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,22,task573_air_dialogue_classification,50,25,25,1,1,0.96,0.04011579171638004,1.22113574357191,0.0002,2.68,25,teacher,0.0,0,default,1.0,0.3297101449275362,1.0,0.3471014492753623,0.15000000000000002,0.1318181818181818,23,0.36919187908622053,0.3590945471400139,0.3679098278041692,0.43784229772302635,0.0,0.3297101449275362,0.3471014492753623,0.2967032967032967,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,23,task082_babi_t1_single_supporting_fact_question_generation,154,79,75,3,3,0.2974683544303797,0.13920040724061236,1.0450173837551102,0.00019999999999999952,5.013333333333334,25,teacher,0.0,0,default,0.3125,0.3248263888888889,0.3125,0.35399305555555555,0.14782608695652175,0.12173913043478264,24,0.4369903926635779,0.4294387786676142,0.4328477510160408,0.49771132922356387,0.0,0.3248263888888889,0.35399305555555555,0.30491803278688523,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,24,task1729_personachat_generate_next,50,25,25,1,1,0.0,1.3785540410876274,4.020577059017912,0.0002,13.74,25,teacher,0.0,0,default,0.0,0.24383333333333332,0.0,0.2758333333333333,0.2125,0.18333333333333335,25,0.37385880549940853,0.36677021369904317,0.36852127989340405,0.4396420745845102,0.0,0.24383333333333332,0.2758333333333333,0.24444444444444444,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,25,task1600_smcalflow_sentence_generation,50,25,25,1,1,0.0,1.2488951045274734,4.389516952008899,0.0002,10.62,25,teacher,0.0,0,default,0.0,0.31907051282051285,0.0,0.3498397435897437,0.12400000000000003,0.09600000000000002,26,0.4470076712829538,0.44111474703921877,0.4427473161695477,0.4827333079516759,0.0,0.31907051282051285,0.3498397435897437,0.3046153846153846,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,26,task1427_country_region_in_world,50,25,25,1,1,0.86,0.10992276346602012,2.9184306152019173,0.0002,3.24,25,teacher,0.0,0,default,0.8,0.3294753086419753,0.8,0.35910493827160495,0.12692307692307694,0.10000000000000002,27,0.4514905128348438,0.4414901899362085,0.4454674984181289,0.4947989879284455,0.0,0.3294753086419753,0.35910493827160495,0.31343283582089554,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,27,task1553_cnn_dailymail_summarization,50,25,25,1,1,0.0,0.902999556735158,1.4468301340375367,0.0002,49.62,25,teacher,0.0,0,default,0.0,0.3105654761904762,0.0,0.3498511904761905,0.12962962962962965,0.09259259259259263,28,0.4498745731627859,0.444213277266575,0.44188363771667805,0.4779736169811948,0.0,0.3105654761904762,0.3498511904761905,0.3072463768115942,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,28,task1203_atomic_classification_xreact,50,25,25,1,1,0.52,0.22402703665196896,2.0867960735414783,0.0002,2.0,25,teacher,0.0,0,default,0.8,0.32399425287356326,0.8,0.348132183908046,0.12857142857142856,0.10714285714285714,29,0.45592287232836703,0.4437377850588213,0.44826594255311963,0.5002954864849412,0.0,0.32399425287356326,0.348132183908046,0.30704225352112674,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,29,task967_ruletaker_incorrect_fact_generation_based_on_given_paragraph,50,25,25,1,1,0.16,0.2893491701036692,3.5101390153253162,0.0002,6.88,25,teacher,0.0,0,default,0.3,0.30319444444444443,0.3,0.3231944444444445,0.1448275862068966,0.1275862068965517,30,0.4432160784354708,0.43284037956558685,0.43633179284381757,0.4900217080027498,0.0,0.30319444444444443,0.3231944444444445,0.2876712328767123,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,30,task598_cuad_answer_generation,50,25,25,1,1,0.0,2.5195418062806128,8.508576185010321,0.0002,21.32,25,teacher,0.0,0,default,0.0,0.1615591397849462,0.0,0.1615591397849462,0.27625,0.2795833333333333,31,0.19427683509400465,0.1902047942196549,0.1931130051879171,0.3235242781056044,0.0,0.1615591397849462,0.1615591397849462,0.144,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,31,task636_extract_and_sort_unique_alphabets_in_a_list,50,25,25,1,1,0.78,0.09782577990845312,1.7800419457081338,0.0002,19.86,25,teacher,0.0,0,default,1.0,0.33111979166666666,1.0,0.3873697916666667,0.132258064516129,0.07419354838709678,32,0.44343080691209114,0.43783103698404235,0.4358219803617828,0.48720365577941704,0.0,0.33111979166666666,0.3873697916666667,0.34285714285714286,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,32,task848_pubmedqa_classification,50,25,25,1,1,0.42,0.24822117456700654,1.8599344975075665,0.0002,2.0,25,teacher,0.0,0,default,0.6,0.22411616161616163,0.6,0.23623737373737377,0.24999999999999997,0.23750000000000002,33,0.3369337255645402,0.32746968186677633,0.3322223303414162,0.43446221352858255,0.0,0.22411616161616163,0.23623737373737377,0.21772151898734177,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,33,task1384_deal_or_no_dialog_classification,50,25,25,1,1,0.78,0.17679587724618614,1.449571273204824,0.0002,2.0,25,teacher,0.0,0,default,0.8,0.3087009803921569,0.8,0.3234068627450981,0.17575757575757572,0.1606060606060606,34,0.40971570096940285,0.3987924023921041,0.4043005607271502,0.48226450051670644,0.0,0.3087009803921569,0.3234068627450981,0.291358024691358,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,34,task1607_ethos_text_classification,50,25,25,1,1,0.9,0.0673360677511664,1.1848305320999624,0.0002,3.48,25,teacher,0.0,0,default,0.7,0.3398809523809524,0.7,0.3541666666666667,0.15588235294117647,0.14117647058823532,35,0.43860372383381463,0.4264430413974546,0.4330874302410615,0.5026359644621371,0.0,0.3398809523809524,0.3541666666666667,0.3180722891566265,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,35,task576_curiosity_dialogs_answer_generation,50,25,25,1,1,0.54,0.03944369663018733,0.6626081158285693,0.0002,29.96,25,teacher,0.0,0,default,0.5,0.36932870370370374,0.5,0.38877314814814823,0.1285714285714286,0.1085714285714286,36,0.48165685138793773,0.4739888094678553,0.4757517137440408,0.5332402542080608,0.0,0.36932870370370374,0.38877314814814823,0.34823529411764703,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,36,task565_circa_answer_generation,118,68,50,2,2,0.029411764705882353,1.113817045370401,3.477466251417005,0.00019999999999999974,9.66,25,teacher,0.0,0,default,0.0,0.3593468468468469,0.0,0.3782657657657658,0.12500000000000003,0.1055555555555556,37,0.45888203638931496,0.4497885738989243,0.45331994684104615,0.5073217375945217,0.0,0.3593468468468469,0.3782657657657658,0.32599118942731276,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed123_rerun,baseline,seg_opsd,37,task1603_smcalflow_sentence_generation,50,25,25,1,1,0.02,1.0704417049884796,3.6083416580345538,0.0002,15.66,25,teacher,0.0,0,default,0.1,0.31567982456140353,0.1,0.3393640350877193,0.15945945945945947,0.13513513513513514,38,0.4173675969560775,0.40939162159537645,0.40925046808160087,0.4707775905702069,0.0,0.31567982456140353,0.3393640350877193,0.29310344827586204,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
